"gene_id","p_threshold","method","n_snps","beta","se","pvalue","intercept","intercept_se","intercept_pvalue"
"ENSG00000235084.3","0.0001","MR-Egger",62,0.0592321483354217,0.230057686198864,0.796818669326711,0.0122025915160566,0.0197457342099783,0.536584426526248
"ENSG00000197312.12","0.0001","MR-Egger",62,0.461878369690568,0.275879735628215,0.094090931824971,-0.0231673774707095,0.0203754701567261,0.255528685890985
"ENSG00000116786.13","0.0001","MR-Egger",63,-0.26093264590125,0.511742216529614,0.610127970791434,0.0162301353674604,0.0251754540824584,0.519133971329194
"ENSG00000162461.8","0.0001","MR-Egger",63,-0.144610141404948,0.122113781882053,0.236324176720927,0.00952610518309775,0.015449545501178,0.537502206124275
"ENSG00000237938.5","0.0001","MR-Egger",63,0.0253641166709138,0.27827372092013,0.927374925600222,0.00358982541910647,0.0193631821361061,0.85291970510247
"ENSG00000162458.13","0.0001","MR-Egger",63,0.113948972295381,0.209521633528167,0.586542622880301,-0.0171784529833526,0.0167564208455587,0.305275294201412
"ENSG00000233954.6","0.0001","MR-Egger",63,0.0413581997576014,0.247318610785203,0.867191916441707,-0.0040268809626759,0.0203217843697194,0.842923109549902
"ENSG00000178715.8","0.0001","MR-Egger",63,0.0576653692607378,0.18967236193686,0.761107923347299,0.00432450768012544,0.0186525041662552,0.816657660816235
"ENSG00000179743.4","0.0001","MR-Egger",62,-0.0262551271136905,0.138271007350547,0.849401871531652,0.0077058035675953,0.0200777369458786,0.701127864727139
"ENSG00000065526.12","0.0001","MR-Egger",62,0.188901389375038,0.602023474906425,0.753690074135381,-0.0197901391448247,0.0220910787660159,0.370336599518085
"ENSG00000116809.12","0.0001","MR-Egger",74,0.23582255527306,0.350259160088054,0.500769050689401,-0.00411203470036914,0.0169990135335562,0.808858866005995
"ENSG00000183888.4","0.0001","MR-Egger",75,-0.569554259314166,0.269955995452099,0.0348752353193282,0.0449467581222457,0.0189588075781305,0.017751615842885
"ENSG00000186510.12","0.0001","MR-Egger",75,-0.00357338437195402,0.0664560499925249,0.957117901169001,-0.00212679668360781,0.0151982618417064,0.888709896248691
"ENSG00000173641.18","0.0001","MR-Egger",75,-0.159491598956893,0.135523258154568,0.239252281191129,0.0121421114144445,0.0173434228756118,0.483865537823553
"ENSG00000232456.1","0.0001","MR-Egger",75,-0.140261560260773,0.0646529917515045,0.0300483871189392,-0.000485450552030676,0.0154801402020993,0.974982783141389
"ENSG00000184908.20","0.0001","MR-Egger",75,0.434358978469457,0.198598847788847,0.0287339610271644,-0.0184275797319558,0.0182912368497565,0.313716652511474
"ENSG00000185519.9","0.0001","MR-Egger",76,-0.0880253671622588,0.174496315096457,0.61394236725303,0.00275542677621141,0.017006299675017,0.871287043325859
"ENSG00000142627.13","0.0001","MR-Egger",78,0.190406081379696,0.271378973259547,0.482913494996023,-0.00915089897340123,0.0163882459091506,0.576583667914258
"ENSG00000142632.17","0.0001","MR-Egger",78,0.247952099578048,0.134660186961576,0.0655751091031422,-0.0169530582214766,0.0171360066903366,0.322504772680661
"ENSG00000237276.9","0.0001","MR-Egger",78,0.296856083521497,0.141514237920644,0.0359306138857036,-0.0283663936379525,0.01843663432212,0.123904786602129
"ENSG00000288398.1","0.0001","MR-Egger",78,-0.130511615723732,0.101630973865446,0.199081901278201,-0.00668703329816395,0.0155038583772952,0.666239972412904
"ENSG00000132881.12","0.0001","MR-Egger",77,-0.20005079483131,0.155441982516292,0.198101097375913,0.000299179482398967,0.0166479406084785,0.985662019865841
"ENSG00000233929.1","0.0001","MR-Egger",77,0.405340724098061,0.171904723791407,0.0183767493798721,-0.0445597089127131,0.021774012598068,0.0407108492600294
"ENSG00000037637.11","0.0001","MR-Egger",80,0.144497672195089,0.268889120742271,0.590999924980184,-0.0073718406277275,0.0169030592670745,0.662746301177863
"ENSG00000055070.17","0.0001","MR-Egger",80,0.703911419672753,0.570763051086403,0.21747081778121,-0.0178373048291996,0.0183933923034874,0.332162646551169
"ENSG00000157191.20","0.0001","MR-Egger",79,1.61295419507264,0.573991856411724,0.0049531557343061,-0.0342525518666942,0.016996616988491,0.0438777247888333
"ENSG00000226029.1","0.0001","MR-Egger",78,-0.138458660259177,0.147931982854807,0.349292942067618,-0.00693396368347573,0.01829081211675,0.704616983607364
"ENSG00000080947.15","0.0001","MR-Egger",76,-0.473067429300981,0.464680149665375,0.308654396639912,0.0251358587053673,0.0205451024183665,0.221160638983851
"ENSG00000261135.1","0.0001","MR-Egger",76,-0.406449500170923,0.181076768892352,0.0247921959457882,0.0127212122027435,0.016996445728574,0.454180883402541
"ENSG00000233421.5","0.0001","MR-Egger",74,-0.0445532803455648,0.140163541240456,0.750586280219598,0.0117393161402927,0.0180013631229097,0.514314187485827
"ENSG00000219481.11","0.0001","MR-Egger",72,-0.0751602332228863,0.113900917663366,0.50933480825417,-0.00290370752022766,0.0181689758852351,0.873025392518519
"ENSG00000186301.8","0.0001","MR-Egger",71,-0.0093583997662389,0.0971371261118369,0.923248834333732,-0.00796522844297532,0.0200824696817675,0.691643319884043
"ENSG00000215908.10","0.0001","MR-Egger",71,-0.057989672598219,0.0924004160676589,0.53027188418687,-0.00653345266948023,0.0182127415333208,0.719797251844078
"ENSG00000236698.1","0.0001","MR-Egger",71,-0.0972610604730203,0.179223275726799,0.587349481385317,0.000393113157907515,0.0201021513988789,0.984397743193967
"ENSG00000268869.6","0.0001","MR-Egger",70,0.137659707789175,0.132955823926641,0.300491809357363,-0.0100863541295351,0.0193825083956848,0.602795712198555
"ENSG00000186715.11","0.0001","MR-Egger",66,-0.0410359516186014,0.065406704833848,0.530399221863703,0.00751227579919163,0.0188407850575504,0.690096479412959
"ENSG00000228549.5","0.0001","MR-Egger",63,0.1146773934273,0.0944157034846304,0.224518365650163,-0.01128443608381,0.0191729023000812,0.556155328795207
"ENSG00000238142.3","0.0001","MR-Egger",62,0.0936524767269325,0.0780329329079647,0.230074858332014,-0.0169450854513016,0.0197040420996428,0.389799974266574
"ENSG00000272426.1","0.0001","MR-Egger",62,-0.152228556027949,0.191875518647444,0.427561446885802,0.00271187119944807,0.0231508061311083,0.906749599603169
"ENSG00000058453.17","0.0001","MR-Egger",62,0.145287805333288,0.186400352478253,0.435720838586569,-0.0199251569778442,0.0239372786506608,0.40518871264718
"ENSG00000159363.19","0.0001","MR-Egger",58,-0.615709010607453,0.59075487534194,0.297299912734189,0.03881965332612,0.0240449565815844,0.106427391402021
"ENSG00000117118.10","0.0001","MR-Egger",58,-0.406655272387169,0.393080538102203,0.300886482357953,0.0259017418882481,0.022068198323806,0.240509808400849
"ENSG00000117115.13","0.0001","MR-Egger",56,0.831975014487435,0.585812462363766,0.155547399158336,-0.0491953323828375,0.0230323051199339,0.0326853290426412
"ENSG00000143207.21","0.0001","MR-Egger",17,0.67385475153858,0.439247923060557,0.125002526231456,-0.0630465580952336,0.0762758221960597,0.408486389293281
"ENSG00000236021.3","0.0001","MR-Egger",17,-1.05414748075521,0.576755391922154,0.0675915547900912,0.152450399411128,0.0703052323460056,0.0301276887536244
"ENSG00000227815.2","0.0001","MR-Egger",17,0.140633989184281,0.809413616855896,0.86206352033881,-0.0115644531930723,0.118258376995818,0.922099273067585
"ENSG00000116183.11","0.0001","MR-Egger",20,-1.0381014207474,0.952035724026113,0.275536210762577,0.0785932695817626,0.053169479578924,0.139363590342422
"ENSG00000286754.1","0.0001","MR-Egger",20,-0.429513105658407,0.441331956732897,0.330443951689128,0.0226309815767845,0.0650192559684928,0.727790742161816
"ENSG00000152092.16","0.0001","MR-Egger",19,0.0888607684982571,0.275631401930757,0.747157366650888,-0.00749983403501239,0.0352062726567635,0.831307068612252
"ENSG00000198797.7","0.0001","MR-Egger",20,0.0664573546913236,0.553802017295871,0.904481556469302,0.00499283077733313,0.0394696839501203,0.899337838445212
"ENSG00000227579.6","0.0001","MR-Egger",33,-0.602992184088961,0.329703054376669,0.0674153773890938,0.0163827917218408,0.0212034448734937,0.439730939838251
"ENSG00000120341.19","0.0001","MR-Egger",35,0.470199476197868,0.440208642487877,0.285462470419027,0.00072218293822067,0.0206515071511195,0.972103673071
"ENSG00000242193.11","0.0001","MR-Egger",37,0.232904985426393,0.13827623801503,0.0921148803100651,-0.0164310072203216,0.0257312687458979,0.523107989704671
"ENSG00000224687.2","0.0001","MR-Egger",39,0.121163081776831,0.11293014937262,0.283314696621155,-0.00579238808140065,0.0184337924190534,0.753348934449558
"ENSG00000075391.17","0.0001","MR-Egger",39,-0.434301454348541,0.800861909701247,0.587616980889512,0.00611675866769392,0.0252982133367116,0.808945838689596
"ENSG00000117600.14","0.0001","MR-Egger",44,-1.48064884691515,1.70470150181902,0.385083568668882,0.0464966230323341,0.0487273963358919,0.339972636721571
"ENSG00000099260.12","0.0001","MR-Egger",45,-0.449510200375986,0.253208523978641,0.0758554647063647,0.0898165243408842,0.0392032656457818,0.0219606951986038
"ENSG00000223656.1","0.0001","MR-Egger",45,0.200647285577227,0.224105532414957,0.370613380504516,-0.0748851692797279,0.041012624908694,0.0678645273902982
"ENSG00000156869.14","0.0001","MR-Egger",47,0.828987054512005,0.430615618991506,0.0542142561797596,-0.0457552047646317,0.0530102929688796,0.388061529646992
"ENSG00000162688.17","0.0001","MR-Egger",50,0.325604558429974,0.191171922036561,0.088530117455651,-0.00360225537083907,0.0376877632305762,0.923852907577627
"ENSG00000117620.15","0.0001","MR-Egger",54,0.071576433650647,0.230637689224388,0.756301317639227,-0.0561705194191869,0.028969559356794,0.0525074591180581
"ENSG00000288826.1","0.0001","MR-Egger",57,-0.174564741904535,0.231766216788102,0.451333816106964,0.00858691072028237,0.027731392222324,0.756830279869025
"ENSG00000156875.14","0.0001","MR-Egger",57,-0.527094870574132,0.620469221417934,0.395597512327627,-0.0184238061118884,0.0409013869166333,0.652389940676045
"ENSG00000156876.10","0.0001","MR-Egger",61,0.0241423487302396,0.11355737449759,0.831638621715579,0.00373154879150523,0.0218573450340096,0.864441674971123
"ENSG00000122435.11","0.0001","MR-Egger",61,-1.16831760591851,0.729748997492427,0.109380117905801,0.0480110280897439,0.0394024051229287,0.223041760272071
"ENSG00000122477.13","0.0001","MR-Egger",62,0.0568586919343086,0.0716782148819921,0.427632604357814,0.00989511169279307,0.0196697715470605,0.61492078678096
"ENSG00000285530.1","0.0001","MR-Egger",65,0.0281891106811896,0.170443995504509,0.86863989507161,0.00822129612520655,0.0268503915740338,0.759460702410146
"ENSG00000137992.15","0.0001","MR-Egger",66,-0.101901074066547,0.222285599020594,0.646647785738297,0.00723810478003848,0.022562945849778,0.748364923578039
"ENSG00000224616.4","0.0001","MR-Egger",66,-0.0801269120957276,0.350153179773693,0.818998029896846,0.0397734022255349,0.0278481602349689,0.15322748342033
"ENSG00000137996.13","0.0001","MR-Egger",66,-0.14011097900817,0.208110647690623,0.500786772693857,0.0487605345510514,0.0206869540061684,0.0184199280527326
"ENSG00000079335.20","0.0001","MR-Egger",66,-0.62068724249325,0.477578738598581,0.193719493478339,-0.0145884453617713,0.0272361078492708,0.592215079787556
"ENSG00000181656.7","0.0001","MR-Egger",67,-0.118821927306006,0.654584245758843,0.855957283951248,-0.0574969261240817,0.0240067313369414,0.0166188461515626
"ENSG00000162692.12","0.0001","MR-Egger",68,0.568573926169443,0.343677976095788,0.0980503534648887,-0.00341632202077325,0.0234309949693537,0.884076480968623
"ENSG00000162694.14","0.0001","MR-Egger",62,-0.345942388470379,0.427666006655303,0.418568155232462,0.0293749534717273,0.0316177773412551,0.352855677485097
"ENSG00000273204.1","0.0001","MR-Egger",62,-0.250337616496122,0.27877545243843,0.369190789049494,0.0573534343260604,0.0413785774686059,0.165726788292148
"ENSG00000162695.12","0.0001","MR-Egger",62,0.295829787362446,0.469187833231768,0.52835794189238,0.0109059275339195,0.0253613145977837,0.667179514306336
"ENSG00000117543.22","0.0001","MR-Egger",51,0.767138286270645,0.324339909724914,0.0180189064100376,-0.0646274011385686,0.0282677705458489,0.0222392012999932
"ENSG00000233184.8","0.0001","MR-Egger",51,-0.0448502678932811,0.0570750192531922,0.431977297927331,0.0315714609593905,0.0342829824287517,0.357098641571198
"ENSG00000225938.2","0.0001","MR-Egger",37,0.775001002118306,0.390171667181716,0.0469991638373557,-0.0488068514002212,0.0257387561054615,0.0579283545264888
"ENSG00000170989.10","0.0001","MR-Egger",37,0.416605458372451,0.714492788126142,0.5598403855909,-0.0183371592425119,0.0250333717434507,0.463858216177957
"ENSG00000117174.11","0.0001","MR-Egger",65,-0.256205015733385,0.161844107179348,0.113413304813245,-0.000275953970771369,0.0219078629557399,0.989950019725861
"ENSG00000171502.15","0.0001","MR-Egger",74,-0.807779779540054,0.181709121077107,8.77059072967867e-06,0.0145100067381192,0.0160122707617598,0.364840348512677
"ENSG00000285210.1","0.0001","MR-Egger",70,-0.254448527169505,0.145055192481404,0.079404853815481,0.0125506367079816,0.0202845949776783,0.536095891468616
"ENSG00000122417.15","0.0001","MR-Egger",67,0.315730727151834,0.14777586692207,0.0326345006253816,-0.0306985313358406,0.019314954001898,0.111977784222853
"ENSG00000137975.8","0.0001","MR-Egger",66,0.376581315847918,0.184953166017892,0.0417413056539269,0.0010680529556365,0.0202641754267394,0.957965791686334
"ENSG00000016602.9","0.0001","MR-Egger",64,0.0124529256192069,0.288361844308378,0.965554008646229,0.0245270046596565,0.0179814354723739,0.172561847920431
"ENSG00000236915.2","0.0001","MR-Egger",60,0.0322084142696885,0.0591911467092883,0.586343466081531,-0.0108100092058426,0.0194434583301445,0.578230319942933
"ENSG00000261737.1","0.0001","MR-Egger",59,-0.104930621795377,0.314077656919971,0.738310643019968,-0.0162136108972934,0.0254568527800083,0.524186365493743
"ENSG00000097033.14","0.0001","MR-Egger",59,-0.524610079965458,0.810098192382226,0.517251291619373,0.0224198874251897,0.0276186260449277,0.416925378073534
"ENSG00000183291.18","0.0001","MR-Egger",55,-0.0502595673843286,0.127796357334584,0.694113751755817,0.0141012557569172,0.0245852123556949,0.566261143801243
"ENSG00000153936.18","0.0001","MR-Egger",55,-0.114311922517611,0.199627052737948,0.566896995500435,0.0323576790488826,0.0253900432107238,0.202513210448259
"ENSG00000267272.5","0.0001","MR-Egger",51,-0.000553902048786581,0.239648371974696,0.998155841845334,0.0127685454122465,0.0243385242612785,0.599845414672356
"ENSG00000284240.1","0.0001","MR-Egger",49,0.386991215949187,0.48113880972344,0.42121021175524,-0.0188653840832641,0.0321536014905122,0.557387114233773
"ENSG00000143013.13","0.0001","MR-Egger",46,-1.04768933659874,1.05026558014703,0.318499045470604,0.0555665293112578,0.0324259132004215,0.0865938003845603
"ENSG00000227290.2","0.0001","MR-Egger",44,0.0290863398582436,0.255641885560056,0.909414034911375,-0.00247477159288963,0.0271227026297158,0.927299073719897
"ENSG00000228327.4","0.0001","MR-Egger",47,0.0515081420582344,0.32299957984062,0.873300058067527,0.0412327212930085,0.0343434214032575,0.229906293070667
"ENSG00000237491.10","0.0001","MR-Egger",47,-0.525954701555568,0.300669209708347,0.080242593206304,0.0119782408494197,0.0358037998138415,0.737962889795439
"ENSG00000230092.7","0.0001","MR-Egger",48,-0.42100020960213,0.145088641938495,0.00371172381320362,0.0698387419540002,0.034001427752892,0.0399762344068721
"ENSG00000177757.2","0.0001","MR-Egger",48,-0.926266711397457,0.451972635571589,0.0404243160240985,0.00646571126932023,0.0366463312339535,0.859951870831874
"ENSG00000228794.11","0.0001","MR-Egger",49,-0.76499575974132,0.624498787085295,0.22058442403922,-0.0070989597712877,0.029497087430602,0.809813631842414
"ENSG00000225880.5","0.0001","MR-Egger",49,-0.312837339790088,0.123442519482692,0.0112680137000079,0.0234060096054171,0.0301904819413959,0.43817554042762
"ENSG00000288531.1","0.0001","MR-Egger",51,0.961127859888672,0.675247709075488,0.15462869775979,-0.0528326888357091,0.0441505890268941,0.231444005812396
"ENSG00000234711.1","0.0001","MR-Egger",52,0.833875305683684,0.456436951812524,0.0677113013022845,-0.0319178022057844,0.0424045789738327,0.451631973060477
"ENSG00000230368.2","0.0001","MR-Egger",52,0.296035533826208,0.362710584655534,0.414399702541861,-0.0203404107809848,0.0384199651395511,0.596512090235581
"ENSG00000230699.2","0.0001","MR-Egger",53,0.0234733561883307,0.48499630570966,0.961398223412131,-0.0251353765420795,0.0389932387879475,0.519180869010953
"ENSG00000223764.2","0.0001","MR-Egger",54,0.596808679502268,0.356224975286132,0.0938616354482609,-0.0593907581727751,0.0343452153003976,0.0837680353922325
"ENSG00000187634.13","0.0001","MR-Egger",54,0.0607300674132114,0.401692524536581,0.879829423007196,0.0374529031272779,0.0304707297047659,0.219017961703434
"ENSG00000188976.11","0.0001","MR-Egger",56,-0.271069025430459,0.580185592683638,0.640349005175246,0.0444115654740362,0.0298037229834461,0.136188789545805
"ENSG00000187961.15","0.0001","MR-Egger",56,1.10232691837716,0.732769046532413,0.132496257175297,-0.0434742923568408,0.0304624658487518,0.153538704315698
"ENSG00000187583.11","0.0001","MR-Egger",57,-0.116428859069877,0.448608978181883,0.79522398049591,0.015515466917205,0.0353364741117386,0.660605049414717
"ENSG00000187642.9","0.0001","MR-Egger",57,0.420781518963601,0.282212235017336,0.135958632779513,-0.0267270279150984,0.0369443813555614,0.46940985874082
"ENSG00000272512.1","0.0001","MR-Egger",58,-0.0685857638931878,0.13413250779338,0.609121104587034,-0.00973481673138064,0.0305939721079396,0.750337824148607
"ENSG00000188290.11","0.0001","MR-Egger",58,0.795575019451458,0.747030889742562,0.286883731004902,-0.0539248094373975,0.0361559360749302,0.135843109230138
"ENSG00000187608.10","0.0001","MR-Egger",58,-0.44096296835798,0.397628886034022,0.267438282340803,0.00970843852471403,0.032361284413518,0.764175901649742
"ENSG00000224969.1","0.0001","MR-Egger",59,-0.278854349200497,0.3463792704968,0.420787966030002,0.0469384792307455,0.0395043008054101,0.234759918020065
"ENSG00000188157.15","0.0001","MR-Egger",60,-1.39655987163192,0.560786890010209,0.0127614636979037,0.027651597064648,0.030909455421838,0.371000982218281
"ENSG00000217801.11","0.0001","MR-Egger",62,-0.734433555669633,0.425844149572857,0.0845899557789633,0.0339005532138197,0.0347848435877865,0.329769489312838
"ENSG00000273443.1","0.0001","MR-Egger",62,0.2292876245744,0.345681312148738,0.507143604271508,0.0232403067932932,0.0380655156651969,0.541507862574462
"ENSG00000237330.3","0.0001","MR-Egger",62,-0.443604424123562,0.277263798789324,0.109612709220409,0.0604484790543126,0.0266006372483329,0.0230596601159785
"ENSG00000285812.1","0.0001","MR-Egger",62,-0.0827197035460737,0.277283262534339,0.765457397954549,-0.0109883897958973,0.0295997389720282,0.710464250178352
"ENSG00000131591.18","0.0001","MR-Egger",63,-0.105047281742683,0.199943600409683,0.599315880459292,0.00901713893740117,0.0249257443278211,0.717531335732871
"ENSG00000223823.1","0.0001","MR-Egger",64,-0.22285295785601,0.392040004805794,0.569733227407229,0.0213542816765394,0.0287550592060147,0.457707572526037
"ENSG00000162571.14","0.0001","MR-Egger",65,0.235448610642076,0.396509072781485,0.552643319348454,0.00851634186678508,0.026139899142164,0.744576757653042
"ENSG00000186891.14","0.0001","MR-Egger",66,-0.00228872450190505,0.200285958167258,0.990882545048172,0.0245815875510349,0.0258001496033268,0.340707029747512
"ENSG00000186827.11","0.0001","MR-Egger",66,-0.0610184173722553,0.166474882592412,0.713967934077559,0.043452775549899,0.0231034515375903,0.0600002852524408
"ENSG00000078808.19","0.0001","MR-Egger",67,0.67597673969365,0.300556460412365,0.0245071494521389,-0.0537896829445877,0.0241472981964116,0.0259095184532732
"ENSG00000176022.7","0.0001","MR-Egger",67,-0.634702991550148,0.253545060517008,0.0123036206210572,0.0560798137595346,0.020983885220463,0.00752843055084473
"ENSG00000184163.3","0.0001","MR-Egger",67,0.0871510373027907,0.299496224874024,0.771057356675936,0.00858904308314022,0.0314009268445675,0.784447118086525
"ENSG00000260179.1","0.0001","MR-Egger",67,0.000734549615653411,0.240914325710328,0.997567247660924,0.044469381055867,0.0273338621923446,0.103758954605104
"ENSG00000160087.21","0.0001","MR-Egger",68,0.182158620522868,0.548690623282481,0.739898433252727,0.0507147702894957,0.0244400982857777,0.037980595386315
"ENSG00000230415.1","0.0001","MR-Egger",68,0.0562472866057418,0.38962340090936,0.885213663046621,-0.0135461967542148,0.0280782176019957,0.629489833589472
"ENSG00000162572.21","0.0001","MR-Egger",68,-0.477034984864482,0.25328099476589,0.0596432081027849,0.0134225549861241,0.0217321920419891,0.536816193617202
"ENSG00000131584.19","0.0001","MR-Egger",69,-0.228613281612649,0.788767148526725,0.77194154401092,0.0117413729563951,0.0288520744912932,0.684044170956427
"ENSG00000169972.12","0.0001","MR-Egger",69,-0.442693459154593,0.255041251710498,0.0826041599014107,0.022264738236065,0.0262732176339427,0.396754949759088
"ENSG00000240731.1","0.0001","MR-Egger",69,0.200507392703844,0.269035532895794,0.456101141970714,-0.0277951405915994,0.0251522556748714,0.269126891577606
"ENSG00000127054.22","0.0001","MR-Egger",70,-0.224976553642736,0.357672547316169,0.529348101886837,0.0100469052281327,0.0239031708779842,0.674254010100114
"ENSG00000224051.7","0.0001","MR-Egger",70,2.28061293431855,0.876705224081283,0.00928589602750796,-0.0734977462198109,0.0276960054665033,0.00796072787098945
"ENSG00000169962.5","0.0001","MR-Egger",70,-0.355796835938486,0.290729998177045,0.221025784040709,0.0270215360561604,0.0276797378144392,0.328955053134082
