chr,gene_id,chr,method,n_snps,beta,se,pvalue,heterogeneity_Q,heterogeneity_Q_df,heterogeneity_Q_pval,heterogeneity_I2
1,ENSG00000236266.1,1,IVW,5,0.0533506578109939,0.0768781106272891,0.487704649898749,1.81432056615387,0.769861300073934,0.129977383202901,0.575675151108526
1,ENSG00000116288.13,1,IVW,7,0.0883745345742134,0.150037170307099,0.555849464484085,4.29630304419155,0.636646793241999,0.0198396483378408,0.851815203282105
1,ENSG00000284747.1,1,IVW,5,0.0125350849363714,0.0726335577382364,0.862981730157025,1.84646220320588,0.763971751804986,0.125866988949716,0.586251074904996
1,ENSG00000238290.1,1,IVW,9,-0.0185614576051783,0.0309286528276855,0.548414317699921,5.25245600810003,0.730283924501707,0.0135092850146714,0.860963342981739
1,ENSG00000162426.16,1,IVW,3,-0.0417266439632799,0.278000182777474,0.880689078603379,0.568000002860101,0.752766643629702,0.349676816231939,0
1,ENSG00000142599.19,1,IVW,13,-0.0863595413287652,0.0700878469147124,0.217888789808448,8.28456798237281,0.762515724851613,0.00251316117621463,0.907959506582114
1,ENSG00000074800.16,1,IVW,3,0.150947748313276,0.181173282154735,0.404750089401745,1.9999414857567,0.367890204422455,0.0475856764532133,0.816049515927083
1,ENSG00000230679.1,1,IVW,4,-0.0794483429154146,0.0778527516691273,0.307493764852715,1.3800369826477,0.710220772746797,0.163478903046239,0.485361057944847
1,ENSG00000142583.18,1,IVW,6,-0.20022049988086,0.129723422991241,0.12272371851527,5.79249935127794,0.326936119798279,0.00323880414481119,0.943558712747003
1,ENSG00000180758.12,1,IVW,3,0.0548898230992222,0.0948069697189002,0.562613459595909,9.32580292836352,0.00943903560829416,8.15107929069641e-06,0.998987858130737
1,ENSG00000228526.7,1,IVW,4,-0.0646128987338167,0.092774679958576,0.486147242649474,1.68314203232408,0.640688188704288,0.115223652088571,0.619349896562426
1,ENSG00000049239.13,1,IVW,5,-0.0438801731699057,0.127031097210445,0.729772184475909,4.10671208036507,0.391756536126995,0.0118024494190938,0.904605794499192
1,ENSG00000284652.1,1,IVW,3,-0.00876948052805145,0.0819173065839442,0.914747058247106,2.72281560889099,0.256299702991176,0.0183363175402331,0.905869607124969
1,ENSG00000284693.2,1,IVW,4,0.00816135731422987,0.180575499516858,0.96395078662216,3.19043433942434,0.363185547630366,0.0198095340723712,0.886164230637043
1,ENSG00000171612.7,1,IVW,5,-0.180665743345277,0.189295185300287,0.339874741566713,0.640779906909032,0.958426078822058,0.407540166090981,0
1,ENSG00000008118.10,1,IVW,5,0.261399421600958,0.131127541019429,0.0462095028343211,1.55831851582351,0.816263277382575,0.167526433453235,0.476189707627768
1,ENSG00000196878.15,1,IVW,4,-0.181298027217284,0.133674173002167,0.175013856142758,3.18302712388713,0.364257679026748,0.0199815239257639,0.885562496061323
1,ENSG00000227591.6,1,IVW,3,0.0143270550039727,0.0817651729028256,0.860905218645764,2.08013230981259,0.353431299970841,0.0427381443018659,0.830091913719333
1,ENSG00000162757.4,1,IVW,3,0.0876698264807134,0.144162040909583,0.543098659489036,2.76576874017831,0.250853952916094,0.0173439850186599,0.909300459842524
1,ENSG00000117595.12,1,IVW,9,0.00559020070128841,0.074966363608185,0.940557279686707,20.1447505034141,0.00980206696124324,1.91012501779563e-08,0.999513418299245
1,ENSG00000117597.18,1,IVW,11,-0.0356281884918564,0.0637496819848781,0.57624612258911,6.36073200921363,0.784100528634871,0.00786508924266492,0.876727941454052
1,ENSG00000143469.20,1,IVW,5,-0.0140956843411549,0.0954980585170808,0.882657042670265,5.09764967364536,0.277423982566782,0.00407825432839607,0.945578060414576
1,ENSG00000082497.12,1,IVW,6,-0.190177772760436,0.129153372187856,0.140887093296346,4.65491544683817,0.459427493836229,0.0102057461222128,0.901302719870391
1,ENSG00000203706.8,1,IVW,9,0.107462890626058,0.103304723687474,0.298223084698519,23.6937788447603,0.00257887028675745,7.25491100159306e-10,0.99989115833723
1,ENSG00000054392.13,1,IVW,12,0.0696197598489402,0.0452002965990222,0.123499410146565,15.380394999025,0.165736058380503,5.49617449441665e-06,0.989224200133286
1,ENSG00000287354.1,1,IVW,8,-0.0823047202273356,0.0617695666384536,0.182713099408043,3.32978580741729,0.852911847255809,0.0544170386300263,0.743853840281288
1,ENSG00000170382.12,1,IVW,3,0.155438010729838,0.262256286314358,0.553385234349436,0.797980521546042,0.67099723631601,0.250885573441762,0.159130808085401
1,ENSG00000163531.17,1,IVW,3,-0.194471431249828,0.286514478090766,0.497296878310399,0.319944502427593,0.852167435250102,0.506752494099557,0
1,ENSG00000229657.2,1,IVW,6,-0.000766954559389253,0.0980260792645351,0.993757426971281,12.021775838126,0.0344906164298432,6.40136345957504e-06,0.997130988225512
1,ENSG00000174529.7,1,IVW,9,0.0954917199442912,0.0586837127168095,0.103688902045849,5.79489893189781,0.67019384524873,0.00861996111615209,0.884347621395142
1,ENSG00000117222.14,1,IVW,10,0.199778693779197,0.12584609759684,0.112403018659261,11.9842811280882,0.214196911588524,5.03986375161203e-05,0.982126845215063
1,ENSG00000133059.17,1,IVW,8,-0.381912320959656,0.115016994417332,0.0008986086251629,6.82447966250619,0.447381101659628,0.00262521322055144,0.934444657500037
1,ENSG00000133069.17,1,IVW,7,0.0246779844322753,0.123436126902967,0.84153913176601,5.39999084617997,0.493625612252742,0.00708168699692667,0.908587694625087
1,ENSG00000186007.10,1,IVW,7,0.0057906302506333,0.0847123896308604,0.945501963510482,10.5380955975489,0.103744961822316,4.91022225550724e-05,0.990155245711906
1,ENSG00000281406.2,1,IVW,3,-0.177693228540152,0.184057475506904,0.334333235255865,0.646472812375325,0.723802722698127,0.31196060198516,0
1,ENSG00000117266.16,1,IVW,6,0.218701640333873,0.111040514945746,0.0488881134659423,4.33115728175012,0.502786598923441,0.014100076796505,0.883914028926635
1,ENSG00000174514.13,1,IVW,3,0.182993739597287,0.270405312454129,0.498571757663538,7.33517594205253,0.0255379940995322,7.43129852866056e-05,0.99651842105748
1,ENSG00000158711.14,1,IVW,4,-0.214310840331703,0.236076374840923,0.363982315290923,6.68412296971083,0.0826772211580729,0.000380131181113132,0.98763080488903
1,ENSG00000069275.13,1,IVW,5,-0.37644195041744,0.272404576544208,0.166995569581947,10.4543750567084,0.0334312984796458,1.53065548887167e-05,0.996802171502524
1,ENSG00000117280.13,1,IVW,9,0.0435922432241899,0.125288294803928,0.727888637464425,21.0436064835091,0.00703249065963224,8.36461051712501e-09,0.999665813430548
1,ENSG00000286619.1,1,IVW,20,0.0418480492403966,0.0194688363409161,0.0315956584250353,24.0409641432026,0.194585716812758,6.08947033353449e-08,0.991906076825634
1,ENSG00000133065.11,1,IVW,5,-0.0216099971776655,0.183270571302284,0.906136530757335,0.493348225469505,0.974145290851309,0.472031841316277,0
1,ENSG00000162877.13,1,IVW,11,-0.0534444825700734,0.0287320985525556,0.0628718417244193,4.96749448031114,0.893338804307171,0.021672937857935,0.820163100764791
1,ENSG00000276600.5,1,IVW,5,-0.170148093820119,0.110798206982926,0.124622411984846,6.67182086324245,0.15428112949279,0.000764940466571113,0.976875708647577
1,ENSG00000198049.7,1,IVW,3,-0.133374830173176,0.0973795682470881,0.170799696991032,3.23032461326931,0.198858391785027,0.0095682750249147,0.938440121166718
1,ENSG00000266028.8,1,IVW,3,0.305142193483281,0.167361201455161,0.0682647367014481,3.92121371240975,0.140772966046333,0.00403781128722822,0.964099644556271
1,ENSG00000263528.8,1,IVW,4,-0.0766004684740403,0.0663377256741901,0.2482114677451,4.19206690187264,0.241457339830381,0.00620690454877706,0.942401362983372
1,ENSG00000266094.8,1,IVW,7,0.271937870701111,0.141999040934965,0.0554837860021345,8.8723158877676,0.180887300827295,0.000246045180533676,0.979612166302973
1,ENSG00000175147.13,1,IVW,6,-0.0182651403647465,0.0576047986184075,0.75118539204845,2.78484424624793,0.733114419193804,0.0629636242328759,0.736748502117653
1,ENSG00000171729.14,1,IVW,3,-0.0265719639274233,0.168465297239671,0.874669875114373,2.58700593332142,0.274308205636582,0.0218792988743059,0.893966920561175
1,ENSG00000142621.21,1,IVW,7,-0.00799071737832218,0.0633695191732329,0.899655003278178,6.51897239285336,0.367627665248911,0.00242003113870847,0.94360650067303
1,ENSG00000228140.2,1,IVW,8,0.0377438749382684,0.0493449243502701,0.444331790242704,11.2830831453756,0.126738870101273,4.01251589914558e-05,0.988767354767458
1,ENSG00000142634.13,1,IVW,3,-0.260391266169526,0.232648727983121,0.263035008103379,0.0106649026279822,0.994681740966762,0.916586768380047,0
1,ENSG00000142615.8,1,IVW,3,0.0964497725371991,0.0707817469612853,0.172997185985894,1.04483721844733,0.593084372562854,0.176800170095992,0.432366724604049
1,ENSG00000215704.10,1,IVW,3,0.0213897553883892,0.0690172463566905,0.756622560247117,0.533391558694901,0.765906040462008,0.367860296851048,0
1,ENSG00000132906.18,1,IVW,4,0.254288529960532,0.120703096737668,0.0351412093886942,0.243174474957008,0.97033571468913,0.609434254661384,0
1,ENSG00000116138.13,1,IVW,4,-0.234259602962199,0.177301709372766,0.186418547031535,1.91532594875613,0.590165728148823,0.0879829570987723,0.691871909043943
1,ENSG00000116771.6,1,IVW,8,0.276850911250841,0.0630130851405773,1.11516391413526e-05,6.45750192647854,0.487455488837619,0.00367837692360015,0.924513303381476
1,ENSG00000197312.12,1,IVW,6,0.0634793511443075,0.0937102430206602,0.498151978207251,3.14360096981693,0.677857772022229,0.0449076681904148,0.784369015491905
1,ENSG00000116786.13,1,IVW,4,-0.217154311149823,0.236911124813691,0.359348801319625,6.07200805785238,0.108158951860516,0.000745599480489646,0.982187284530915
1,ENSG00000162461.8,1,IVW,14,0.0504468898887321,0.0603158630611528,0.402942014970735,27.8859739028062,0.00938701591214792,2.81908305739116e-10,0.999663378587929
1,ENSG00000162458.13,1,IVW,6,-0.120721612110458,0.0845368565346523,0.153281709158733,2.43264391072173,0.786603089813538,0.0871274806515859,0.676646842414284
1,ENSG00000233954.6,1,IVW,3,0.225366006205206,0.0985714830389987,0.0222355131779065,0.316290004178211,0.853725980942235,0.509626555975231,0
1,ENSG00000178715.8,1,IVW,3,0.0524696644407332,0.0759543576530362,0.489687973826704,0.0125554899983997,0.993741918872163,0.909345155616496,0
1,ENSG00000179743.4,1,IVW,13,-0.0266072744388812,0.0438739604905244,0.544217320072565,17.9796803157507,0.1163088907611,8.6246727586202e-07,0.993531092393272
1,ENSG00000183888.4,1,IVW,10,0.0728184890027354,0.0992588434261817,0.463179039679012,14.119727490326,0.118129573958375,7.43336016882639e-06,0.991633721398709
1,ENSG00000186510.12,1,IVW,10,0.0255696633317811,0.0328658601735936,0.436568580623207,7.33628296021816,0.602151684016791,0.00298092955122322,0.917921420522896
1,ENSG00000173641.18,1,IVW,4,-0.0621688823994966,0.0785270206628308,0.428542751272816,3.59903977940571,0.308142336439696,0.0123114741058175,0.914382069850148
1,ENSG00000232456.1,1,IVW,27,0.0187948257342879,0.0238881985812524,0.431408975654135,39.6146287880013,0.0425417432528478,2.7635528995584e-12,0.99892611026395
1,ENSG00000185519.9,1,IVW,12,-0.0586018995719681,0.0558439699699277,0.294000340011519,15.3506489390134,0.167000184247315,5.63933148418093e-06,0.989120969093177
1,ENSG00000136636.13,1,IVW,3,0.0986865883636547,0.279504934258308,0.724031185414018,3.93967703498042,0.139479377876578,0.00394707747882385,0.964596240595831
1,ENSG00000162390.18,1,IVW,6,-0.0113347280290598,0.0956189846608319,0.905639359061804,3.16340523553389,0.674810144511009,0.044069165083096,0.786682358323555
1,ENSG00000184313.20,1,IVW,7,-0.072018323479922,0.0990366849164805,0.467110581995045,7.97382907349437,0.240026933677641,0.000589174344929179,0.969898159157247
1,ENSG00000243725.7,1,IVW,5,-0.0179265809587621,0.0847424706501902,0.832464461537483,4.52408097480404,0.339701641559792,0.0075427330462945,0.924912563799876
1,ENSG00000116133.13,1,IVW,10,-0.085740049634858,0.0902282983080789,0.341981808489208,7.35261506641295,0.600458153282904,0.00294040628459129,0.918334069190454
1,ENSG00000162402.14,1,IVW,5,0.0947019057974917,0.165665941379819,0.567563325729358,7.19632366438855,0.125870055435749,0.000440750457793772,0.982509116973348
1,ENSG00000243970.4,1,IVW,17,0.0458445464310188,0.0493499152574317,0.352905099529432,34.1638291230452,0.00516347248286837,5.51037429294181e-12,0.999848861424044
1,ENSG00000116981.4,1,IVW,10,-0.04727208462318,0.062029351380063,0.446004980095713,6.30344432286436,0.709205973101755,0.00696118370667482,0.887489135022694
1,ENSG00000116983.13,1,IVW,6,-0.0619586783660293,0.184224927558444,0.736628952715954,1.9534245816572,0.855551386793553,0.133947330566145,0.562024869131246
1,ENSG00000084072.17,1,IVW,3,0.0262915420089429,0.0754624828072092,0.72753569292425,1.87054339645066,0.392479215137581,0.0566439693600108,0.790179037876209
1,ENSG00000198754.5,1,IVW,11,-0.00354439265352552,0.0449577851765429,0.937161287643118,7.83238116192803,0.645205672864514,0.0024890643581842,0.917623305157727
1,ENSG00000116985.12,1,IVW,10,0.0515101551371681,0.0519148558065328,0.321097762868603,5.05465216943847,0.829518293712635,0.018388012971076,0.835890133305693
1,ENSG00000284719.2,1,IVW,3,0.0903344691063657,0.0689226630347871,0.189971228486351,3.43779327504509,0.179263831818529,0.00736515388181218,0.947854970477776
1,ENSG00000043514.17,1,IVW,8,-0.00370597578041686,0.0632935714442184,0.953308810286376,6.3211065437115,0.502795157248391,0.00416669655957182,0.920457730972975
1,ENSG00000116990.11,1,IVW,5,0.0395400710205883,0.06944850868365,0.569122914662693,2.30645755358543,0.679593601371966,0.0789613404339981,0.705351784898219
1,ENSG00000259943.1,1,IVW,7,-0.183367679513417,0.0637274973517278,0.00401003296391276,2.6902878700889,0.846593116311312,0.0808929184080761,0.685315045380874
1,ENSG00000084073.10,1,IVW,7,0.0669736722678061,0.106195159453542,0.528258960183808,0.857440070444311,0.99044436797098,0.351148787269567,0
1,ENSG00000260920.2,1,IVW,6,0.0424900312436344,0.102300728691052,0.677889827753325,3.55534007808589,0.615031014029594,0.0302355611994664,0.827012043708429
1,ENSG00000279667.1,1,IVW,20,0.0590280464083251,0.0428904275578559,0.168743557999555,23.5129551016619,0.215502626444317,9.228347687547e-08,0.990834728109991
1,ENSG00000187815.10,1,IVW,27,-0.0506075916486148,0.0268959704610361,0.0598896711493409,29.1845643374787,0.302756099652655,7.27716513356415e-09,0.989626156616501
