gene_id,n_snps,mean_F,median_F,min_F,p25_F,p75_F,n_weak_lt10,pct_weak_lt10,strength_flag
ENSG00000086619.15,30,21.67601724731172,1.0225198482405764,0.0013069419481697337,0.1882348608999463,29.79232280237367,17,0.5666666666666667,adequate
ENSG00000270605.1,76,21.675513510352854,4.851130033260829,4.1708927210460197e-4,1.257318877089331,15.990129258311097,52,0.6842105263157895,adequate
ENSG00000117748.10,78,21.60686542540443,1.2929469103373195,8.457678096785565e-4,0.13872033693532113,3.380795001153452,62,0.7948717948717948,adequate
ENSG00000244414.7,7,21.355674920192886,20.61249456374897,16.065642497683186,19.603308662656353,23.631752297835497,0,0,adequate
ENSG00000131697.18,18,21.183360265700465,13.473660285890201,0.002653858949394826,0.6970513086276791,43.66892477831388,9,0.5,adequate
ENSG00000273136.8,10,20.852187170537817,18.987701941727053,0.17928407780258115,17.86442058056363,26.76376406777205,1,0.1,adequate
ENSG00000057468.7,26,20.828733102686392,19.208036745504202,0.0045232749917717835,7.03257132158652,32.371930164828434,8,0.3076923076923077,adequate
ENSG00000177868.12,41,20.524784012505307,3.0923596062999454,0.020690767548507665,0.6435358446544326,34.236045838054224,23,0.5609756097560976,adequate
ENSG00000280670.3,85,20.436671552192543,3.9440656140822625,0.0018526644119440249,1.2523994904273184,25.074958378206155,50,0.5882352941176471,adequate
ENSG00000116745.7,1,20.279324610135575,20.279324610135575,20.279324610135575,20.279324610135575,20.279324610135575,0,0,adequate
ENSG00000272491.1,33,20.17591555341063,16.605160591033837,0.013950612731561349,0.842431299275277,27.932935633007546,16,0.48484848484848486,adequate
ENSG00000198890.9,7,19.710593663191865,19.571556601909023,16.240125037440077,16.562721857565162,22.400536419103354,0,0,adequate
ENSG00000187010.21,59,19.659012332594624,1.7069889646805498,8.3653212682414e-5,0.12167839907742295,4.177886211047755,48,0.8135593220338984,adequate
ENSG00000171806.12,68,19.535905820153978,3.5309633270998333,0.04903790805328376,2.003106209932658,33.6658728439312,42,0.6176470588235294,adequate
ENSG00000162407.9,1,18.9538797200941,18.9538797200941,18.9538797200941,18.9538797200941,18.9538797200941,0,0,adequate
ENSG00000236206.2,10,18.931561565078418,16.654970696896825,0.2221539263455336,0.8165272672437274,30.289090426455203,4,0.4,adequate
ENSG00000183831.7,46,18.647214951213474,21.000880514608216,0.8589997992181225,15.71568575772471,23.044869707099167,8,0.17391304347826086,adequate
ENSG00000286863.2,7,18.160802529526194,19.904672944085203,0.0702054344182863,9.31577409757658,29.290463626622014,2,0.2857142857142857,adequate
ENSG00000162836.12,26,17.79775423073499,4.248772838029904,0.08081027289726204,1.5493150810347165,7.407386593990389,22,0.8461538461538461,adequate
ENSG00000226053.1,3,17.73333625587689,22.08450445730029,0.7877069429098624,11.436105700105077,26.2061509123604,1,0.3333333333333333,adequate
ENSG00000189171.15,33,17.600967150588218,1.5650377417636963,0.0013051492561248605,0.37194715041734827,5.451280550215815,25,0.7575757575757576,adequate
ENSG00000162782.16,56,17.591247115430555,17.834571610397784,3.0237619869814125e-4,0.7683161277988804,29.270433190340825,24,0.42857142857142855,adequate
ENSG00000162600.12,9,17.445019027453775,19.601616003373497,0.02184550234761855,0.9410164087884901,30.939401602384564,3,0.3333333333333333,adequate
ENSG00000162670.11,2,16.956556906483986,16.956556906483986,16.855848126905197,16.90620251669459,17.00691129627338,0,0,adequate
ENSG00000235501.7,41,16.211990297340197,9.522301301478926,0.002810870344604203,0.579097622757753,35.9912770234256,21,0.5121951219512195,adequate
ENSG00000264343.7,25,16.179795897579172,5.716961092152799,0.004508031875245201,1.2911085358492507,29.610835525809232,14,0.56,adequate
ENSG00000162620.16,44,16.00393698660783,2.3070555229531626,0.0015946308558275894,0.11122007703425221,4.546584367583881,34,0.7727272727272727,adequate
ENSG00000159445.13,79,15.945399421648936,2.1517875086455156,3.670069995674923e-4,0.3055937057164322,5.466795460056012,61,0.7721518987341772,adequate
ENSG00000182118.8,28,15.490788390251087,16.322327609736483,0.004456751565339979,1.100521918885625,18.727672034037642,11,0.39285714285714285,adequate
ENSG00000226067.7,9,15.086602521093548,16.262025309029866,11.481008491110822,14.188079613194267,16.575768634629803,0,0,adequate
ENSG00000289192.1,33,15.041144458480401,2.4495756289452455,0.015807374349344573,0.7302366988378117,20.63028850581124,19,0.5757575757575758,adequate
ENSG00000272645.4,29,15.032526670597573,2.4338349190433988,0.002208989300913048,0.1933640619128951,25.106109692713353,19,0.6551724137931034,adequate
ENSG00000232995.7,13,14.993991251014968,19.873564130584505,0.06570899741981948,0.3895726191456815,30.22717369629682,6,0.46153846153846156,adequate
ENSG00000116783.15,44,14.938434503295605,2.5472467764878504,0.007518227496432469,0.78112055908141,24.272315885458706,28,0.6363636363636364,adequate
ENSG00000058085.15,16,14.75855691402302,10.789084535110552,1.7557625250371644e-4,0.16046862940567738,24.446095151760154,8,0.5,adequate
ENSG00000143674.11,15,14.709421832654249,1.8171391065852094,0.008742878422388555,0.7878736397569739,19.515069985532698,9,0.6,adequate
ENSG00000180867.11,22,14.656087875092352,18.15862916608424,0.006192479071177823,3.8183766943914828,23.00380936673006,8,0.36363636363636365,adequate
ENSG00000127463.16,56,14.596159139921125,1.653937484477637,3.62199040363918e-4,0.45621229650195166,11.075017466194414,42,0.75,adequate
ENSG00000272864.1,50,14.57268653107918,0.4275086998712791,6.194284960416133e-4,0.040419715753004425,16.769671611482117,36,0.72,adequate
ENSG00000085491.17,23,14.508549497485989,0.7892201997674229,0.004932251989873664,0.332611242537164,25.47092521865538,14,0.6086956521739131,adequate
ENSG00000135823.14,10,14.343409088340627,10.194533673323829,0.5692356833349804,1.6596270969014966,19.90771984241036,5,0.5,adequate
ENSG00000142675.18,67,14.304618697078586,1.9288836474244553,2.0138046914969755e-4,0.21983565806636976,18.277576262443645,44,0.6567164179104478,adequate
ENSG00000270171.1,46,14.134187116589349,0.8932696705987428,0.0669648564198007,0.24926070911506454,17.546010358424205,32,0.6956521739130435,adequate
ENSG00000183291.18,47,14.021867609750673,1.2063397879904185,0.004257774461861185,0.49836028409130007,20.68708730432322,33,0.7021276595744681,adequate
ENSG00000143158.11,33,13.967187467432952,2.203486047453532,0.009995051912239221,0.8073307747318833,35.3355423395549,21,0.6363636363636364,adequate
ENSG00000204219.11,39,13.908933315967728,6.696986566517611,0.012541411727658023,1.6350522164843095,9.871657337318826,30,0.7692307692307693,adequate
ENSG00000275678.1,6,13.84547476431623,19.054084149409945,0.25580059476735584,4.4549469298604585,21.538655249654234,2,0.3333333333333333,adequate
ENSG00000117601.15,53,13.671819660682903,17.461141443661813,0.2547128139232147,6.973685724582332,17.63888051557907,16,0.3018867924528302,adequate
ENSG00000253326.2,36,13.424937341142387,16.8595374047972,8.354092012606038e-4,0.8634162471585466,22.25714514001949,16,0.4444444444444444,adequate
ENSG00000230461.9,2,13.369956912721927,13.369956912721927,1.3737487177527894,7.371852815237358,19.368061010206496,1,0.5,adequate
ENSG00000152092.16,10,13.231489898554507,19.537364394585698,0.014077357388078277,2.051715454757978,21.667341101071656,4,0.4,adequate
ENSG00000284735.1,45,13.170517557890316,16.336626249904192,0.005486431826725129,0.8606189770637119,22.388843486563495,21,0.4666666666666667,adequate
ENSG00000197056.11,7,13.156239167066026,16.597767558835606,0.06223317125087716,0.5720260585488037,24.76320710742603,3,0.42857142857142855,adequate
ENSG00000204138.13,73,12.938843426855351,1.6131689635093254,1.2258708155137436e-4,0.3737280030652719,17.27509253092112,52,0.7123287671232876,adequate
ENSG00000116830.12,14,12.863365329827735,0.12849858048140203,3.657079628590956e-6,0.0033243107060550886,15.444527242225435,10,0.7142857142857143,adequate
ENSG00000153898.13,49,12.793226914540478,1.9337151018381242,0.004921190444067402,0.399792501073849,4.292498084260508,40,0.8163265306122449,adequate
ENSG00000116678.20,6,12.69634453962742,15.76360553002414,1.711225765567653,7.934518077552216,17.428493869478814,2,0.3333333333333333,adequate
ENSG00000225265.2,22,12.690401145050805,4.274675124631069,0.02558043706416981,0.1458150294694207,5.939829119996139,17,0.7727272727272727,adequate
ENSG00000233621.3,35,12.688303980605454,4.064068673728156,0.012800224741121788,1.0921068314137254,9.818797155575998,26,0.7428571428571429,adequate
ENSG00000162885.14,35,12.686717663560929,2.426699340229463,0.0011829197867301564,0.597262017763091,18.95979482427798,23,0.6571428571428571,adequate
ENSG00000243970.4,61,12.611134149594056,1.1803358260490844,8.320531436346458e-5,0.38644874265725515,22.172668892467886,34,0.5573770491803278,adequate
ENSG00000117593.12,51,12.584679414177948,8.801711335983859,1.5172934356342946,8.146533851871027,12.892788788920052,31,0.6078431372549019,adequate
ENSG00000198912.12,23,12.504149721535466,1.3158251642348584,2.4066091010383067e-5,0.13088364445227144,7.325209876282508,19,0.8260869565217391,adequate
ENSG00000237975.7,73,12.39420403305564,2.71669646013715,3.3101316366793864e-4,0.8713371099128937,14.645684380062054,50,0.684931506849315,adequate
ENSG00000143353.12,19,12.278380162932907,0.4352843524345612,8.041997567002962e-5,0.02780604254952435,27.496951511279804,10,0.5263157894736842,adequate
ENSG00000236975.2,25,12.0839593480157,1.054825375900859,0.007882988397083155,0.5382638246573122,4.490910692281787,19,0.76,adequate
ENSG00000143469.20,7,11.97482041718041,7.713841746999549,0.19361549509303902,3.4441328516135146,20.12146443353581,4,0.5714285714285714,adequate
ENSG00000067208.16,67,11.926852574356934,3.8360226066895784,0.003982693482508778,1.894830286802398,17.72643391532423,40,0.5970149253731343,adequate
ENSG00000203963.12,6,11.754339275912859,11.498530217997956,0.11063682490764284,0.9922850896047533,21.53353547215143,3,0.5,adequate
ENSG00000122218.16,48,11.477479902779654,1.306974831416663,0.0028769646256959556,0.37411405544669807,3.487534274590098,38,0.7916666666666666,adequate
ENSG00000162688.17,31,11.436925623633192,2.032919505186267,0.12201778604422489,1.1357186174864424,22.081404052476216,22,0.7096774193548387,adequate
ENSG00000132122.12,20,11.389985130945586,6.71982830684577,0.013170723918378098,2.7003625747148954,23.539344682957836,11,0.55,adequate
ENSG00000143774.17,43,11.350139822215164,2.1118429970320283,0.0010082202252398166,0.15128935746462963,22.723537185741957,24,0.5581395348837209,adequate
ENSG00000203710.12,19,11.310261983259885,1.5596008308443714,0.1351940491446114,0.6594991766243138,14.425337189271449,13,0.6842105263157895,adequate
ENSG00000155816.21,3,11.259653916205496,16.48845360384604,0.7086177396254792,8.598535671735759,16.535172004495504,1,0.3333333333333333,adequate
ENSG00000227742.2,54,11.010467443742309,2.0072704549288187,2.991694091334028e-4,0.034084094350555795,7.244618463131375,42,0.7777777777777778,adequate
ENSG00000157181.16,25,10.955904672915596,11.489547856871413,0.9200038350618218,9.409946276203124,12.116548278345423,7,0.28,adequate
ENSG00000284650.1,35,10.9248006503339,0.9501394345437544,0.00574857750443646,0.3443236272492684,1.9478676503735624,31,0.8857142857142857,adequate
ENSG00000235098.9,72,10.875508879967445,1.1476630911278498,5.501808043809377e-4,0.21427548244095251,3.707517882085086,61,0.8472222222222222,adequate
ENSG00000116793.16,36,10.586404038157603,3.249174787759123,0.0061763601561871375,0.7029487046954555,22.355234834404285,20,0.5555555555555556,adequate
ENSG00000162877.13,37,10.496120345358008,3.3516401664675652,0.007810496832425257,0.30001622265573663,18.877007903326824,24,0.6486486486486487,adequate
ENSG00000284738.2,39,10.369907660937487,1.7902973015480022,0.005926261988890804,0.24941780449258247,24.26749464193167,23,0.5897435897435898,adequate
ENSG00000287979.1,9,10.359520911399477,10.916441800316665,7.313880694291754,8.521695908446915,11.782123506244135,4,0.4444444444444444,adequate
ENSG00000198892.7,31,10.331553565241379,1.822689911455511,0.0032027601244201723,0.262752938984399,17.786332703163332,21,0.6774193548387096,adequate
ENSG00000142599.19,40,10.257112347327299,1.6666118628152446,2.788976676015732e-4,0.08348513111161619,17.715798837361994,21,0.525,adequate
ENSG00000230325.1,22,10.198741803973059,0.9725309631416571,5.621770064307722e-4,0.13546322292636742,15.512456054187703,16,0.7272727272727273,adequate
ENSG00000162669.16,44,10.143302617013958,0.7554194939400014,3.104555684015719e-6,0.346585092663583,18.205121050715714,31,0.7045454545454546,adequate
ENSG00000132854.19,8,10.08527642015263,0.5366607739286765,0.1651056403170485,0.24402081666718065,19.944079434398006,5,0.625,adequate
ENSG00000163382.13,35,10.073757044498302,1.166907179161099,0.005084027955179498,0.22841169639303893,11.83800708360981,26,0.7428571428571429,adequate
ENSG00000134201.12,39,10.073063676208772,0.936531117420272,3.5574847251447954e-6,0.012821148154197628,2.7440013106459995,32,0.8205128205128205,adequate
ENSG00000227733.11,20,10.005389782331932,0.6397026665463923,6.052137539898683e-4,0.06931777752475991,6.1817952308613755,15,0.75,adequate
ENSG00000231050.2,82,9.924016675025642,0.6884047290708915,1.1892485076904799e-4,0.10111205877315382,1.6786416857226127,73,0.8902439024390244,weak
ENSG00000283445.1,11,9.652016595143968,3.8380404939260853,0.08859845700185245,1.4040064059253292,5.645463551594441,9,0.8181818181818182,weak
ENSG00000231663.2,28,9.551075987818951,1.1240096067947458,0.006028520404547491,0.47910929979035344,4.774428461228506,24,0.8571428571428571,weak
ENSG00000134202.12,37,9.536532357373648,0.9548776619975847,0.007349676153844764,0.25822654527908445,2.9444094323136865,31,0.8378378378378378,weak
ENSG00000260855.1,39,9.496296919418842,0.4146777880534008,3.544801421037207e-4,0.16195784768720645,1.5599646097573934,32,0.8205128205128205,weak
ENSG00000143512.13,22,9.407664691279939,5.256724132775032,0.5014929752070683,1.3564987951550072,14.263428308263153,13,0.5909090909090909,weak
ENSG00000233396.9,19,9.260866479495434,2.858148271805412,0.0482076859351626,0.5767226811594418,10.10712228914969,14,0.7368421052631579,weak
ENSG00000135773.13,29,9.183958641036702,3.732214015871061,7.233139288972222e-5,0.6644256620736387,12.537032994010223,18,0.6206896551724138,weak
ENSG00000154027.19,14,9.164537552057844,9.684081475735276,0.23150385864658915,0.5489874423467392,17.64507601206853,7,0.5,weak
ENSG00000116198.14,23,9.114536871447292,2.547512929547332,0.059117125934457976,0.812718794891462,6.059498780893531,18,0.782608695652174,weak
ENSG00000285646.2,31,9.113800960287666,0.5144890273742581,0.012734197458425004,0.04197362360688332,7.697892774137548,23,0.7419354838709677,weak
ENSG00000000457.14,69,9.105838103912104,3.714009413606183,0.0010606370364865613,0.2162495100112875,19.15137426518001,42,0.6086956521739131,weak
ENSG00000133059.17,44,9.102136395819166,1.089330183202207,1.573062887260978e-4,0.21924563489601195,5.947246974381016,35,0.7954545454545454,weak
ENSG00000162383.13,49,9.06467906881253,1.515763431680842,0.0016910306014416108,0.270517633571494,2.7594346534912364,43,0.8775510204081632,weak
ENSG00000163563.8,5,8.998765652183549,0.34446134893624253,4.726495207129887e-5,0.07043067101795832,18.156718836185046,3,0.6,weak
ENSG00000172260.15,7,8.966228853699965,9.049885446160836,3.8342277008116032,5.180662665513516,12.952929709021436,4,0.5714285714285714,weak
ENSG00000122477.13,48,8.932256566993772,0.2680580999422074,2.6746765026984315e-4,0.035400602827751065,26.243333625762787,33,0.6875,weak
ENSG00000238290.1,49,8.869141402359126,1.253454856627005,0.002584023946927031,0.4727463691357766,6.116947746827436,39,0.7959183673469388,weak
ENSG00000215845.11,59,8.85649031229326,0.5005604074085498,7.114956638917658e-4,0.1292514431568597,1.2615747489143438,50,0.847457627118644,weak
ENSG00000117174.11,64,8.824242133822178,1.5426956728398702,0.020835309074467026,0.5975156450903945,11.009888118278505,48,0.75,weak
ENSG00000187815.10,56,8.573137854275013,0.6837379447105021,1.363894602805331e-7,0.2353871981976252,3.060540005025885,46,0.8214285714285714,weak
ENSG00000163393.13,14,8.545421348691566,1.7658702733887086,0.080799485528235293,1.3520113654681003,16.79392688888867,8,0.5714285714285714,weak
ENSG00000143322.21,57,8.51929173188976,1.146789765450147,1.0938649347039044e-6,0.13513327305749728,6.104376401651835,47,0.8245614035087719,weak
ENSG00000163879.11,34,8.514828531801255,1.1718134766522263,0.0010850471102133025,0.2979831761641716,16.38167378584816,25,0.7352941176470589,weak
ENSG00000135845.10,16,8.49685270042085,0.46223487210395775,0.05506958197981696,0.12482428347346775,3.48058016748291,13,0.8125,weak
ENSG00000198756.12,13,8.453550592464534,0.9533470658243897,0.03635736081890823,0.293185464510449,1.9896133407631436,10,0.7692307692307693,weak
ENSG00000083444.17,31,8.450243703360314,2.2120285861413045,0.0011998856739458576,0.7099087757952436,18.21769916278936,22,0.7096774193548387,weak
ENSG00000116675.16,7,8.434459585564667,4.401595658981286,0.7271942395422246,3.392736434340935,13.448551551751788,5,0.7142857142857143,weak
ENSG00000137960.6,14,8.390403177344371,6.087264591941425,0.028989467311555335,1.2524801766595415,16.58243582237297,8,0.5714285714285714,weak
ENSG00000153363.14,33,8.358302253888285,1.1781884559616813,2.872928617015931e-4,0.13499349641304326,18.278838208798092,23,0.696969696969697,weak
ENSG00000279513.1,14,8.287129390173117,2.4191010034277225,8.046050577614323e-5,0.07927958447461891,17.482129669427366,8,0.5714285714285714,weak
ENSG00000242193.11,21,8.271022729333875,2.7510774430110705,0.0069532049859531014,0.22571781913114425,8.070059528633102,17,0.8095238095238095,weak
ENSG00000232022.8,74,8.18727963032451,3.285446732032809,5.956477820953363e-6,0.22646352948445414,4.198300772690664,64,0.8648648648648649,weak
ENSG00000232912.6,53,8.185433927282281,2.896205412070667,3.130826884632876e-5,0.2724216924799014,12.467305049047352,37,0.6981132075471698,weak
ENSG00000243725.7,17,8.171969129115991,3.6610891078418684,0.03884014148868188,0.9285074716086694,5.642404069944165,14,0.8235294117647058,weak
ENSG00000117245.13,51,8.132577799954124,0.7382305853845156,0.003830985048178226,0.2520010666461255,17.91592323715895,36,0.7058823529411765,weak
ENSG00000153936.18,47,8.061053079305376,1.0922362415504565,0.005899380169460497,0.23559235710500184,12.418255536410921,34,0.723404255319149,weak
ENSG00000231613.1,36,7.978392221796615,0.6705679054208002,0.009441478836092332,0.1720435589726531,5.115328772516466,28,0.7777777777777778,weak
ENSG00000186364.12,19,7.926483651480281,1.9113610634615383,1.8610087874830537e-4,0.03459128603931389,16.975206436070597,13,0.6842105263157895,weak
ENSG00000285184.4,51,7.798500061927443,2.1725063535374667,0.03881903685298881,1.192855933436798,16.18219568221766,36,0.7058823529411765,weak
ENSG00000273487.1,61,7.797467864953133,3.7805542487998594,0.01130311941684588,0.6656771627561515,11.779018383256764,37,0.6065573770491803,weak
ENSG00000143147.15,26,7.786117877038692,3.6035172704982728,0.05732717775805391,2.044574394384517,11.491165767580348,19,0.7307692307692307,weak
ENSG00000143156.14,62,7.780163887653042,0.6661352002948696,4.896251193759862e-4,0.07964018352573733,3.0720821076342952,48,0.7741935483870968,weak
ENSG00000060718.22,16,7.727236910538409,1.9591099725485797,1.1210463826409449e-4,1.087741326672798,16.184971745041462,9,0.5625,weak
ENSG00000122417.15,63,7.6936289581509,0.7185220216878799,2.363368811107712e-4,0.5042048088137574,4.687293735196832,52,0.8253968253968254,weak
ENSG00000233593.11,29,7.6000847023148985,4.793233347308154,4.709183035997241e-4,2.5125447522974746,6.106781745940322,22,0.7586206896551724,weak
ENSG00000186063.13,23,7.587806198500552,5.355669666977015,0.002927594744149926,0.8481775868837811,12.343421819290846,14,0.6086956521739131,weak
ENSG00000225171.2,27,7.5640369132259915,5.470764219186118,0.002000728815601936,0.27045487352019115,16.0185387930396,18,0.6666666666666666,weak
ENSG00000159423.17,48,7.519930754602459,0.2681142324295204,9.355717179478614e-4,0.0483537932167201,1.0674482480842016,44,0.9166666666666666,weak
ENSG00000197323.12,29,7.518066928763489,1.0535281673924253,0.004524183351244582,0.04735690440571723,20.910330260190022,20,0.6896551724137931,weak
ENSG00000143740.15,46,7.48675155182254,0.9531194804766023,5.9260894572939866e-5,0.11081044818612361,5.701128242181624,35,0.7608695652173914,weak
ENSG00000094975.14,18,7.466092368550842,0.4568026874901055,0.017974907123112935,0.13967953148685014,21.715804503170027,12,0.6666666666666666,weak
ENSG00000231437.3,55,7.44589281251119,0.6901305414752784,5.5477609090844985e-5,0.05678631986479177,1.772886164987414,49,0.8909090909090909,weak
ENSG00000053372.5,56,7.415595833573176,2.20897306676848,0.0010243335109092794,0.4622238778718366,7.832318724082692,45,0.8035714285714286,weak
ENSG00000284882.1,32,7.329148617185748,1.0595142386467595,0.002771371068974027,0.37870719179110757,1.9039600879346352,25,0.78125,weak
ENSG00000142937.12,65,7.324078783225309,2.0989522299606014,0.0022539240993957495,0.4772618033084665,16.41576533657468,47,0.7230769230769231,weak
ENSG00000116237.16,18,7.299753619963746,1.3428488420401163,0.029340016375963646,0.18974279365766702,3.127912777936219,15,0.8333333333333334,weak
ENSG00000232456.1,88,7.227123779841013,2.1303867067690123,0.001547701015462955,0.6510712505929974,5.390943109206792,71,0.8068181818181818,weak
ENSG00000088035.18,32,7.167439572188414,3.919015092732505,0.22782174824895599,1.0045535343634833,9.787768335093515,25,0.78125,weak
ENSG00000238287.1,54,7.1000758514041875,1.1844794403125691,0.0015050129711426683,0.44931157832260643,4.330950259992169,43,0.7962962962962963,weak
ENSG00000121766.16,33,7.069431509018928,2.8558758994332534,0.003962296421494209,0.856280349174681,12.931904458902702,22,0.6666666666666666,weak
ENSG00000001460.18,38,7.04179017412316,0.91453607949993,0.0035459398214129022,0.19599756959779632,2.4799433538969913,33,0.868421052631579,weak
ENSG00000117834.13,33,7.021688875631135,4.204816482424786,0.0022260951915616185,0.4910215672680223,8.603303042965832,25,0.7575757575757576,weak
ENSG00000162819.12,23,7.015822445465772,4.596428999647622,0.013143062628591043,0.09864216601413661,14.463772241237498,17,0.7391304347826086,weak
ENSG00000143437.21,84,7.01411040735894,0.8153180257436103,9.218899171103405e-4,0.21410809810763043,3.042449579290793,69,0.8214285714285714,weak
ENSG00000196071.5,30,6.996341111190197,1.9034906691660858,0.005667994092395987,0.3078077584599493,3.9090195147055122,25,0.8333333333333334,weak
ENSG00000261349.1,59,6.941232822819773,1.4991912089734272,0.011869657887713339,0.6386902692679904,7.361877644406574,47,0.7966101694915254,weak
ENSG00000203965.13,32,6.936969663113398,5.1982471267367965,7.155174280130295e-5,0.47091743918447027,8.961699943149894,26,0.8125,weak
ENSG00000215908.10,80,6.911568932879614,2.732125559229935,2.7200884147510017e-4,0.4188997500682573,7.939370302624564,61,0.7625,weak
ENSG00000272583.1,9,6.908686951070231,6.720441912266105,4.171077160835352,6.012686924196594,8.234611185095307,9,1,weak
ENSG00000179546.5,34,6.8950482263494886,2.2538299036018223,0.011094902375646903,0.8351491213377901,7.0721401132867525,26,0.7647058823529411,weak
ENSG00000177807.10,41,6.86480991121008,0.42695307547740274,0.0011473207771346325,0.11629019029048399,3.1822006784233143,33,0.8048780487804879,weak
ENSG00000270231.4,6,6.795266083305443,6.606464143406223,0.03999192560290105,0.5046417339527316,12.952554158377378,3,0.5,weak
ENSG00000117595.12,8,6.793206996792487,3.3152127286398008,0.08221915072072375,1.0286281839724236,8.097486597618754,6,0.75,weak
