gene_id,n_snps,mean_F,median_F,min_F,p25_F,p75_F,n_weak_lt10,pct_weak_lt10,strength_flag
ENSG00000117335.20,9,26.50430746217757,5.325491904720753,0.05854575283315279,4.252791035381503,45.91535595017196,6,0.6666666666666666,adequate
ENSG00000137944.18,24,25.62199252338837,6.008807757866439,0.06067320780097732,0.6117966770580769,28.48996497531553,14,0.5833333333333334,adequate
ENSG00000272865.2,22,25.23863217906936,4.597639891620203,2.6962556964012542e-5,1.6072883141795808,22.31729089236716,12,0.5454545454545454,adequate
ENSG00000197568.15,14,24.513534193738252,17.05410157567674,0.2740098454207986,5.306373739309467,35.908987888286354,5,0.35714285714285715,adequate
ENSG00000162753.13,20,23.973921481287356,25.79247595931556,1.3341137085690675,21.73832032271255,27.8424106442653,2,0.1,adequate
ENSG00000142794.19,24,23.33855060432902,1.28863891844821,0.023288111932626008,1.0604551229024521,3.804113935948271,20,0.8333333333333334,adequate
ENSG00000084628.10,28,23.329608200124508,8.314358533122551,2.5547973906654593e-5,1.0410561732923456,22.302702744979356,14,0.5,adequate
ENSG00000244414.7,3,23.179440088132683,22.584360241714737,20.61249456374897,21.598427402731854,24.46291285032454,0,0,adequate
ENSG00000143194.13,21,23.064119140740996,6.284574562352773,0.003354589223721542,0.5956810765325015,23.171656188130207,11,0.5238095238095238,adequate
ENSG00000162836.12,16,22.617266192046927,5.08771037221346,0.08081027289726204,0.9240885795635999,7.421110430895955,14,0.875,adequate
ENSG00000156171.15,23,21.88552073992223,1.216807548557994,6.041646040363718e-4,0.492965326893254,3.647246863506123,19,0.8260869565217391,adequate
ENSG00000086619.15,15,21.544592272564223,0.5589593612974554,0.0030284893565513324,0.24006896063336153,31.568182394836704,9,0.6,adequate
ENSG00000224525.2,22,21.373794451912485,5.875695771466523,0.05026411537599078,0.5655149038917224,16.532581034835317,13,0.5909090909090909,adequate
ENSG00000273198.1,14,21.078719108641813,18.306025536159225,7.308017557122883,13.95135502544373,25.72343036560726,1,0.07142857142857142,adequate
ENSG00000116745.7,1,20.279324610135575,20.279324610135575,20.279324610135575,20.279324610135575,20.279324610135575,0,0,adequate
ENSG00000198890.9,4,20.204675261294096,20.17130927903969,16.240125037440077,16.724020267627704,23.65196427270608,0,0,adequate
ENSG00000270605.1,50,20.02525321563331,4.706997299495136,4.1708927210460197e-4,1.1860389512203198,15.449683999712098,36,0.72,adequate
ENSG00000188672.19,39,19.969838482403546,1.4658629045498013,0.007993868003086237,0.36721937868955956,2.3895629855762754,33,0.8461538461538461,adequate
ENSG00000286863.2,4,19.59449507850943,24.184755499918374,0.0702054344182863,13.907173975924225,29.872076602503576,1,0.25,adequate
ENSG00000177868.12,22,19.573952049940488,2.860014383867127,0.020690767548507665,0.44808131745498947,33.37940662829009,14,0.6363636363636364,adequate
ENSG00000117226.12,24,19.507647291908146,1.8525649314305825,0.1592960117420782,0.28829123982772287,7.803074335259037,18,0.75,adequate
ENSG00000057468.7,14,19.493314348799988,18.787402803638095,0.6643876027345841,5.147316554447013,29.083484601234858,5,0.35714285714285715,adequate
ENSG00000280670.3,44,19.269422767639643,2.7936217874755944,0.0018526644119440249,0.7046036366899942,25.074958378206155,29,0.6590909090909091,adequate
ENSG00000183831.7,22,19.185379734241277,21.000880514608216,0.8589997992181225,19.991193500087622,23.044869707099167,3,0.13636363636363635,adequate
ENSG00000272491.1,16,19.040319754424196,1.9963144375663546,0.013950612731561349,0.8827076295454889,28.432438680009817,9,0.5625,adequate
ENSG00000162407.9,1,18.9538797200941,18.9538797200941,18.9538797200941,18.9538797200941,18.9538797200941,0,0,adequate
ENSG00000067533.6,8,18.190872742734978,9.952351474378945,8.976875847966998e-5,8.976875847966998e-5,24.827564346117025,4,0.5,adequate
ENSG00000117748.10,51,18.08119344181082,0.9477925839958967,0.0012022812872161544,0.12000302640947871,2.961670589500442,41,0.803921568627451,adequate
ENSG00000171806.12,32,17.771377622449926,3.3392746212066786,0.0017377673035451357,1.4155381814493686,23.286812008617897,20,0.625,adequate
ENSG00000273136.8,6,17.74557922016301,18.071129328119834,0.17928407780258115,17.51264268407033,19.421591202395877,1,0.16666666666666666,adequate
ENSG00000162782.16,28,17.713295582525785,14.221659006730501,0.05159334207875952,1.0039017364173832,27.15901178120924,12,0.42857142857142855,adequate
ENSG00000182118.8,19,17.52855523895487,16.45689720183708,0.004456751565339979,1.2837525232517857,18.89617519648548,8,0.42105263157894735,adequate
ENSG00000189171.15,19,17.12359174927174,1.1809255986444755,0.0013051492561248605,0.26265850290679427,3.8484851932859088,15,0.7894736842105263,adequate
ENSG00000162670.11,1,17.057265686062774,17.057265686062774,17.057265686062774,17.057265686062774,17.057265686062774,0,0,adequate
ENSG00000134744.14,40,16.99249589884267,1.013001320366107,6.050378726326861e-4,0.2592990700356105,37.54430942566924,28,0.7,adequate
ENSG00000264343.7,13,16.91397998222511,5.716961092152799,0.08197249953730686,1.2911085358492507,29.610835525809232,8,0.6153846153846154,adequate
ENSG00000187010.21,36,16.6528490566212,1.7245839855200829,0.005843153052933542,0.3411662495617969,3.89207266253835,30,0.8333333333333334,adequate
ENSG00000131697.18,14,16.13946876206197,3.5701270428296796,0.002653858949394826,0.5235745405696075,22.399568847599824,8,0.5714285714285714,adequate
ENSG00000236206.2,7,15.748611810124709,0.9449791379923147,0.2221539263455336,0.7551243367568918,23.9635370492905,4,0.5714285714285714,adequate
ENSG00000162600.12,5,15.618048326012605,19.601616003373497,0.02184550234761855,0.9410164087884901,25.858431267659487,2,0.4,adequate
ENSG00000226053.1,2,15.557752155165186,15.557752155165186,0.7877069429098624,8.172729549037523,22.942774761292846,1,0.5,adequate
ENSG00000116783.15,26,15.449304962165154,2.6749441081605454,0.02154688646097826,0.7882076207157848,19.226320152890196,16,0.6153846153846154,adequate
ENSG00000143674.11,10,15.41345665880994,1.8033825455524282,0.008742878422388555,0.7100623148775715,18.564585503040387,6,0.6,adequate
ENSG00000289192.1,18,15.308082040433431,4.032497482193971,0.015807374349344573,0.7302366988378117,20.431025952778818,10,0.5555555555555556,adequate
ENSG00000270171.1,26,15.105060965391086,1.9237679343223058,0.09274890035673743,0.40657027889171504,17.546010358424205,17,0.6538461538461539,adequate
ENSG00000159445.13,47,15.062222786264607,2.1517875086455156,3.670069995674923e-4,0.46773014361940635,12.356707581389356,35,0.7446808510638298,adequate
ENSG00000058085.15,8,14.983761036143498,0.8693603251299046,1.7557625250371644e-4,0.06639291882129689,25.629005149059925,5,0.625,adequate
ENSG00000085491.17,14,14.66120329539139,0.7887447621198262,0.004932251989873664,0.31629612916660943,25.449601214827062,9,0.6428571428571429,adequate
ENSG00000142675.18,38,14.489295064701524,2.719393382207206,0.0023617732612507204,0.24554736222066134,18.2714933714367,25,0.6578947368421053,adequate
ENSG00000135823.14,7,14.341769431272542,3.461646746344773,0.5692356833349804,1.319471868057673,19.025931200456146,4,0.5714285714285714,adequate
ENSG00000116830.12,8,14.294696762505634,0.6979714271717238,0.0029062486319852104,0.08982332964974786,6.641047459418578,6,0.75,adequate
ENSG00000243970.4,34,14.21099239674997,1.1642634389507438,0.0025986987360679817,0.345786179880258,22.737027844442466,20,0.5882352941176471,adequate
ENSG00000204219.11,18,14.189316976138198,5.345830586960782,0.16804866144437813,1.513057141915362,13.821064739512341,13,0.7222222222222222,adequate
ENSG00000226067.7,5,14.096978398546039,14.188079613194267,11.481008491110822,11.769128989405925,16.470906264389377,0,0,adequate
ENSG00000272645.4,17,13.968222678465743,2.311173819225544,0.006287580033331164,1.0523433579007564,25.106109692713353,12,0.7058823529411765,adequate
ENSG00000180867.11,14,13.912674558439907,15.158174124434709,0.006192479071177823,3.8183766943914828,24.81455031517126,6,0.42857142857142855,adequate
ENSG00000272864.1,29,13.729551917863148,0.7392214791552829,6.194284960416133e-4,0.03964506019869108,17.030244108928354,19,0.6551724137931034,adequate
ENSG00000236975.2,16,13.47708814632499,1.0790063631236273,0.1163390899373237,0.5888025607346821,9.496611189048778,12,0.75,adequate
ENSG00000117601.15,25,13.380009311523162,17.461141443661813,0.2547128139232147,6.973685724582332,17.63888051557907,9,0.36,adequate
ENSG00000230461.9,2,13.369956912721927,13.369956912721927,1.3737487177527894,7.371852815237358,19.368061010206496,1,0.5,adequate
ENSG00000143353.12,10,13.088067951755907,8.61871945090025,1.5630509965573064e-4,0.05886340765225451,28.369524998788705,5,0.5,adequate
ENSG00000203724.11,2,12.513964047196867,12.513964047196867,0.0495344758142255,6.281749261505546,18.746178832888187,1,0.5,adequate
ENSG00000235501.7,26,12.513221352985143,2.871353259246072,0.002810870344604203,0.12310923922055107,17.01659585425111,15,0.5769230769230769,adequate
ENSG00000284735.1,24,12.391988459505926,4.8977631704838815,0.202293074754048,0.8232628429826503,22.56632876099366,13,0.5416666666666666,adequate
ENSG00000162688.17,14,12.219098941989465,2.032919505186267,0.12201778604422489,1.1357186174864424,19.825974613255212,10,0.7142857142857143,adequate
ENSG00000237975.7,45,12.188060012799966,2.5897768383879427,3.3101316366793864e-4,0.9174535922095967,15.43631962920286,32,0.7111111111111111,adequate
ENSG00000233621.3,20,12.060941072723782,2.765638985312554,0.012800224741121788,0.22202091688801523,8.98221513429468,15,0.75,adequate
ENSG00000232995.7,7,11.969908905310353,0.9402723658353855,0.06570899741981948,0.49087227602440514,25.692355080023482,4,0.5714285714285714,adequate
ENSG00000162620.16,26,11.847907886411503,1.258900864347111,0.014704147291829391,0.15007850632701314,3.778956774625925,20,0.7692307692307693,adequate
ENSG00000242193.11,10,11.71954801094675,7.394383667674231,0.1865364645021158,1.2373190818682367,11.125085210882828,7,0.7,adequate
ENSG00000117593.12,24,11.693707287324402,8.794258475024662,1.5172934356342946,8.146533851871027,13.209419229636108,15,0.625,adequate
ENSG00000253326.2,23,11.637932796696507,2.399174592539397,6.593706960899083e-6,0.32784543103658936,21.535586328160758,12,0.5217391304347826,adequate
ENSG00000198756.12,6,11.59236430060673,0.9520590526788884,0.048129023980145465,0.5693284472787778,12.643274586323091,4,0.6666666666666666,adequate
ENSG00000227742.2,31,11.532750805606211,3.583991418393437,0.005959736907171507,0.0701119079954672,7.243417922406343,24,0.7741935483870968,adequate
ENSG00000157181.16,15,11.52797193803566,11.489547856871413,2.250328507529958,9.468832150929964,12.39795182708842,4,0.26666666666666666,adequate
ENSG00000284650.1,20,11.518167127511603,1.0505345117663436,0.031005073463680654,0.38648526017169804,1.9877453037651707,18,0.9,adequate
ENSG00000127463.16,34,11.40857940661836,1.5050557438251773,3.62199040363918e-4,0.44795647184060916,4.36934520173871,27,0.7941176470588235,adequate
ENSG00000155816.21,3,11.259653916205496,16.48845360384604,0.7086177396254792,8.598535671735759,16.535172004495504,1,0.3333333333333333,adequate
ENSG00000197056.11,6,11.22174451033936,8.828008195436468,0.06223317125087716,0.3289146718045412,22.721847220278427,3,0.5,adequate
ENSG00000143469.20,5,11.176930262656057,7.713841746999549,0.19361549509303902,2.2311216712425987,16.960981292073466,3,0.6,adequate
ENSG00000067208.16,34,11.17515503144646,4.1194439156367775,0.003982693482508778,1.9448268980981562,17.26744577015222,21,0.6176470588235294,adequate
ENSG00000162885.14,20,11.034080450096951,2.2119782244673667,0.0011829197867301564,0.6561715015908247,9.802791483567635,15,0.75,adequate
ENSG00000132854.19,5,10.890823672237333,0.7251743946532538,0.24402081666718065,0.3481471532040992,17.985783731513962,3,0.6,adequate
ENSG00000116678.20,4,10.879730834177929,11.088173034177046,1.711225765567653,4.625407813613415,17.34249605474156,2,0.5,adequate
ENSG00000143158.11,19,10.811691596090473,1.693123390761369,0.009995051912239221,0.6752078412805993,14.779608563751289,14,0.7368421052631579,adequate
ENSG00000153898.13,25,10.794143528434383,0.9208390179361285,0.004921190444067402,0.05653116303668404,4.292498084260508,21,0.84,adequate
ENSG00000235098.9,41,10.780179615089226,0.6932822297314534,5.501808043809377e-4,0.22609657446804485,3.432046575630246,35,0.8536585365853658,adequate
ENSG00000143512.13,11,10.700289282044107,4.272380941522768,0.8843846950713116,2.061068446689471,14.273405897923325,6,0.5454545454545454,adequate
ENSG00000203710.12,11,10.667809615319861,1.5596008308443714,0.1351940491446114,0.6017049766004052,10.6728690540477,8,0.7272727272727273,adequate
ENSG00000162383.13,27,10.618361959141886,1.9536024710997955,0.0016910306014416108,0.5503474938009874,2.991690249623386,21,0.7777777777777778,adequate
ENSG00000225265.2,11,10.540145791576403,4.747889971162855,0.02558043706416981,0.09928081140189801,5.7115236602258985,9,0.8181818181818182,adequate
ENSG00000143774.17,25,10.448158139062874,1.7947609494482197,0.0010082202252398166,0.14937971634632172,22.723537185741957,15,0.6,adequate
ENSG00000153363.14,22,10.22767677828959,2.055767313120255,0.009943839362834125,0.18927282419202815,19.505104629535186,14,0.6363636363636364,adequate
ENSG00000183291.18,29,10.159020835808692,0.7956997613712244,5.404569203887524e-5,0.09655177529842458,3.8769028056507002,22,0.7586206896551724,adequate
ENSG00000204138.13,47,10.120205894873077,1.172792598194824,1.2258708155137436e-4,0.1938837567016094,5.602724632394871,36,0.7659574468085106,adequate
ENSG00000135845.10,10,10.108000234555657,1.6659073780318947,0.07004897640203843,0.18473642833505588,13.775496541343312,7,0.7,adequate
ENSG00000152092.16,5,10.038696908902319,5.6774516961263615,0.036140030937435466,0.8431367076351836,21.818378054906304,3,0.6,adequate
ENSG00000275678.1,4,9.998884521647227,8.493135636295525,0.25580059476735584,0.37651881626088285,18.11550134168187,2,0.5,weak
ENSG00000215845.11,35,9.841405646037384,0.5005604074085498,7.114956638917658e-4,0.14261340114912097,1.4072657264032473,30,0.8571428571428571,weak
ENSG00000233396.9,10,9.763016874674754,1.9733663266327126,0.0482076859351626,0.5197357328843079,11.00765482897255,7,0.7,weak
ENSG00000197323.12,15,9.734234972593418,1.5066346293190551,0.0050111801181571426,0.1476171763060819,20.910330260190022,9,0.6,weak
ENSG00000287979.1,5,9.554858004593607,8.952098425440848,7.313880694291754,7.689377008483552,11.513416983259507,3,0.6,weak
ENSG00000135773.13,19,9.404836578296495,3.732214015871061,7.233139288972222e-5,0.6202398669471696,14.394420781502497,12,0.631578947368421,weak
ENSG00000116793.16,18,9.400078489264653,2.0326812400607164,0.054467997457282105,0.48565583631664155,23.02364216507522,11,0.6111111111111112,weak
ENSG00000283445.1,7,9.37949730998435,3.8380404939260853,0.08859845700185245,1.0285367903909761,5.645463551594441,6,0.8571428571428571,weak
ENSG00000231663.2,19,9.309910709461839,1.4323856856363413,0.006028520404547491,0.4364562927832746,6.063738166473593,16,0.8421052631578947,weak
ENSG00000162817.7,5,9.26412502688408,4.287507674077512,1.1540364462389328,1.293005532951541,16.336610107934607,3,0.6,weak
ENSG00000134202.12,23,9.205434601312708,0.6259490400618373,0.007349676153844764,0.24868874661970872,2.685982680745199,20,0.8695652173913043,weak
ENSG00000060718.22,13,9.200224368319192,16.184971745041462,0.4461074627408287,1.1446489930124515,16.184971745041462,6,0.46153846153846156,weak
ENSG00000230325.1,12,9.180247315647259,0.9025405298890407,5.621770064307722e-4,0.013535615254159214,7.8000306744705625,9,0.75,weak
ENSG00000231050.2,49,9.137311153188785,0.6682602743703452,4.14914184747321e-4,0.09572497809711096,1.2573997775182628,44,0.8979591836734694,weak
ENSG00000154027.19,12,9.12131351432483,9.684081475735276,0.23150385864658915,0.5489874423467392,17.278775717357135,6,0.5,weak
ENSG00000134201.12,25,9.07230403983495,0.936531117420272,2.017799156549212e-4,0.03213780659285155,1.8562842670353306,21,0.84,weak
ENSG00000186364.12,10,9.035517828549828,4.450376373865888,1.8610087874830537e-4,0.05276975544830715,19.238273507571645,6,0.6,weak
ENSG00000232022.8,35,9.021358541780161,3.2854471151997724,5.956477820953363e-6,0.1992508199602629,6.22234817478654,30,0.8571428571428571,weak
ENSG00000163563.8,5,8.998765652183549,0.34446134893624253,4.726495207129887e-5,0.07043067101795832,18.156718836185046,3,0.6,weak
ENSG00000132122.12,10,8.957737422937717,3.4793056977383543,0.013170723918378098,1.646545885854695,18.80431172587261,7,0.7,weak
ENSG00000142599.19,24,8.926413513729893,1.2294242349374902,2.788976676015732e-4,0.09406953520102367,17.273782993672246,15,0.625,weak
ENSG00000172260.15,4,8.897861579469781,9.207478493539002,3.8342277008116032,5.347076324471389,12.758263748537393,2,0.5,weak
ENSG00000143322.21,28,8.833994919715778,1.7019047301872594,1.0938649347039044e-6,0.18615581028702996,8.311093468987238,23,0.8214285714285714,weak
ENSG00000117245.13,30,8.7422119008206,0.8159933349378975,0.008025445486508995,0.2237189349191897,17.5658143833625,21,0.7,weak
ENSG00000083444.17,17,8.706704506417308,2.6133680024165873,0.07104788038530674,1.2626799251779242,9.328676532813915,13,0.7647058823529411,weak
ENSG00000122477.13,20,8.683753592781377,0.1850325992387245,2.6746765026984315e-4,0.033910139138436754,26.243333625762787,14,0.7,weak
ENSG00000198912.12,17,8.665278467363848,0.33390611280372395,2.4066091010383067e-5,0.11203761159974127,2.1221581504941893,15,0.8823529411764706,weak
ENSG00000143207.21,4,8.615505552416504,8.3899724149494,0.6534570332019648,0.6534570332019648,16.35202093416394,2,0.5,weak
ENSG00000122218.16,32,8.58318540300798,0.8175045103865429,0.0028769646256959556,0.32877045410249983,3.1405295313062016,27,0.84375,weak
ENSG00000185630.19,2,8.54826566640607,8.54826566640607,0.5488160410494989,4.5485408537277845,12.547990479084357,1,0.5,weak
ENSG00000000457.14,33,8.546037111291422,1.5322826761733492,0.0010606370364865613,0.19451699339711478,19.15137426518001,22,0.6666666666666666,weak
ENSG00000273487.1,33,8.46439837239893,3.7805542487998594,0.01130311941684588,0.921932200216466,16.168666350647804,20,0.6060606060606061,weak
ENSG00000162669.16,24,8.431024498358699,0.6206320436489401,3.104555684015719e-6,0.2959543562135712,7.285163323807931,18,0.75,weak
ENSG00000137960.6,12,8.304523350762544,6.087264591941425,0.028989467311555335,1.3454346367581886,16.536584812997972,7,0.5833333333333334,weak
ENSG00000162877.13,22,8.212631932601713,2.2639891236639,0.027466297890544118,0.324159769290549,13.009083941453254,16,0.7272727272727273,weak
ENSG00000227733.11,14,8.176547695964778,0.6159503333987717,6.052137539898683e-4,0.08219869698266852,1.667880466202495,11,0.7857142857142857,weak
ENSG00000285646.2,17,8.172589787784931,0.6121680900526388,0.0150726248526029,0.04920679074010256,2.7300852522968895,13,0.7647058823529411,weak
ENSG00000092621.13,16,8.132322605207419,1.1010169636157832,0.003309173008788777,0.25083830002219554,2.500116777586142,15,0.9375,weak
ENSG00000238290.1,27,8.030897449183351,1.3442061419346074,0.002584023946927031,0.7575126544641857,4.7314516994943645,23,0.8518518518518519,weak
ENSG00000122417.15,36,7.951483763166617,0.9596639311088739,2.363368811107712e-4,0.44335580769947236,5.979794453923817,29,0.8055555555555556,weak
ENSG00000163382.13,24,7.7905508016527065,0.8963636866709843,0.005084027955179498,0.21480437456322057,4.977733939419951,19,0.7916666666666666,weak
ENSG00000260855.1,22,7.785977229410719,0.3137684874487086,0.013543297383617642,0.15228143402042743,1.5409603902760418,19,0.8636363636363636,weak
ENSG00000143156.14,29,7.6993054454203875,0.6661352002948696,4.896251193759862e-4,0.07437202730576474,3.1413952316493985,23,0.7931034482758621,weak
ENSG00000186715.11,47,7.657421023404373,0.8486240707586875,2.4164547518271205e-4,0.30774221530444146,6.07910278275774,39,0.8297872340425532,weak
ENSG00000088035.18,18,7.448865059907797,5.20096459180245,0.27793721008236316,1.013165277391326,8.852124054461342,14,0.7777777777777778,weak
ENSG00000179546.5,16,7.405579076734519,2.777667558945884,0.011094902375646903,0.8203127711938665,9.564808479591491,12,0.75,weak
ENSG00000231613.1,21,7.405573843395334,0.8072913350343364,0.008263141767976075,0.2699326687626437,5.115328772516466,17,0.8095238095238095,weak
ENSG00000233593.11,16,7.38638442325599,3.7721276086898383,4.709183035997241e-4,0.3097846083027927,9.038608210225146,12,0.75,weak
ENSG00000196418.13,29,7.357897085814131,0.8708228931850708,7.673875226236401e-5,0.08045954354440726,4.669190941476055,24,0.8275862068965517,weak
ENSG00000196071.5,19,7.28693467106132,1.9874457941617132,0.04169163012880183,0.43791932815993717,5.169584946685931,16,0.8421052631578947,weak
ENSG00000172456.18,10,7.2651008898730955,3.651640294019688,0.0064176097498572044,0.2095955031031892,13.82592137865443,7,0.7,weak
ENSG00000053372.5,34,7.247110978671324,2.3464921844466806,0.011153245959188991,0.6977044207800681,4.959267001626472,26,0.7647058823529411,weak
ENSG00000116675.16,5,7.226434768964128,4.401595658981286,0.7271942395422246,2.6710989787886947,8.102433739264715,4,0.8,weak
ENSG00000143147.15,16,7.221190658502183,3.6035172704982728,0.05732717775805391,1.215815477756103,9.29665819330504,12,0.75,weak
ENSG00000163393.13,9,7.2145273023935585,1.6839267163060527,0.080799485528235293,1.1394548669018856,16.133739814699666,6,0.6666666666666666,weak
ENSG00000227533.7,24,7.196690600246759,1.0813129382525926,5.496516511025133e-5,0.4093376499180861,4.31047572979326,22,0.9166666666666666,weak
ENSG00000232912.6,30,7.177450435040443,2.023189573086453,3.130826884632876e-5,0.1327645491916189,10.28592314140501,22,0.7333333333333333,weak
ENSG00000243709.1,15,7.11492660908883,4.126764755724003,0.0052083247544504625,1.2511176354458604,9.426460950963179,11,0.7333333333333333,weak
ENSG00000001460.18,20,7.110231677829109,0.6856076303017248,0.011080799126415292,0.1721271212899924,2.264497644977547,18,0.9,weak
ENSG00000203965.13,18,7.105909745637543,7.096124378588793,0.03879532514914976,0.7321671347183742,8.961699943149894,15,0.8333333333333334,weak
ENSG00000186063.13,12,7.095318314841907,6.531039377932598,0.0050720600695931504,0.6359665792277477,11.224820254592576,8,0.6666666666666666,weak
ENSG00000187815.10,32,7.060398383899985,0.6837379447105021,0.07194407201453734,0.33135289773587273,2.3897417461750607,28,0.875,weak
ENSG00000232456.1,53,7.052419683524298,1.8927676956421533,0.028150514086936137,0.36397258288396384,5.188428340566977,43,0.8113207547169812,weak
ENSG00000162819.12,12,7.045860846662431,4.072938731248214,0.013143062628591043,0.23413060628098042,12.132542692191558,9,0.75,weak
ENSG00000243725.7,13,6.981802253292455,3.2916118890195727,0.03884014148868188,0.8080296211992342,5.642404069944165,11,0.8461538461538461,weak
ENSG00000198892.7,23,6.966508484303167,0.6760322835686468,0.0032027601244201723,0.17450457985009848,3.056974619878064,18,0.782608695652174,weak
ENSG00000284738.2,23,6.966406619272621,0.6950128122016946,0.005926261988890804,0.19308042143194354,10.313202706932568,17,0.7391304347826086,weak
ENSG00000285184.4,27,6.937656796146209,2.0971990025054983,0.11364317934702493,1.1886574701396508,8.413842264433168,21,0.7777777777777778,weak
ENSG00000159423.17,30,6.908899326480987,0.4075922123007789,5.232893762811201e-4,0.05540580882529965,1.1996668326294468,27,0.9,weak
ENSG00000143036.17,29,6.893646165449088,0.6159968756323099,0.004157747752706302,0.3404936297997765,1.9038843811327149,25,0.8620689655172413,weak
ENSG00000163879.11,19,6.889621456794149,1.1765043373614124,0.0010850471102133025,0.17041517961923114,2.2973990408954315,15,0.7894736842105263,weak
ENSG00000203963.12,4,6.864741177793573,1.1493650476846629,0.11063682490764284,0.6540630548705436,7.3600431706076925,3,0.75,weak
ENSG00000270231.4,4,6.827257137258371,6.606464143406223,0.11604240230639032,1.281840397245414,12.151880883419178,2,0.5,weak
ENSG00000231437.3,33,6.810966222912274,0.5679974431861415,5.5477609090844985e-5,0.05665952934486665,1.3344592692076718,31,0.9393939393939394,weak
ENSG00000131778.20,14,6.794487257982668,3.733873611501844,0.1092297047756306,0.5764487383852481,9.88575535259255,11,0.7857142857142857,weak
ENSG00000116198.14,17,6.591029086493424,1.3412117046622751,0.059117125934457976,0.42095541762961847,3.3616559041959797,15,0.8823529411764706,weak
ENSG00000272583.1,5,6.516805363264429,6.250766607532982,4.193026252135293,6.012686924196594,6.720441912266105,5,1,weak
ENSG00000184588.18,4,6.447004187089503,0.498489933937284,0.1564665980656447,0.28793807209973493,6.657556048927052,3,0.75,weak
ENSG00000143437.21,46,6.397721563420172,0.5965199956159803,0.001581218583945001,0.22605798313679962,2.4128181296934295,39,0.8478260869565217,weak
ENSG00000236915.2,33,6.360040354459355,2.397607802717598,7.451005446216243e-4,0.0785292007153375,4.496145925692212,25,0.7575757575757576,weak
ENSG00000143740.15,26,6.310124157382147,0.7485036408302119,0.0019334715128950135,0.11081044818612361,3.952143636692586,21,0.8076923076923077,weak
ENSG00000157978.12,37,6.286382311096975,0.8282685366065404,5.026029690954163e-4,0.17711253185264994,1.3048930624429953,35,0.9459459459459459,weak
ENSG00000261349.1,36,6.2823511173624285,1.340298438375203,0.011869657887713339,0.5875695987148103,7.042453834710026,29,0.8055555555555556,weak
ENSG00000177551.5,8,6.279219558876697,3.311263588409509,0.15538864319371753,1.1088872731337251,9.553653364357537,6,0.75,weak
ENSG00000117834.13,16,6.268782143984359,2.923753726711835,0.0022260951915616185,0.47929850773387267,8.381243201784496,13,0.8125,weak
